event_id,player_id,session_id,event_timestamp,event_name,event_properties
E00024449,P009127,S00057514,2024-02-29 18:03:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024450,P009127,S00057516,2024-03-01 13:08:12.993627,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024451,P009127,S00057518,2024-03-12 06:42:11.164300,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024452,P009128,S00057520,2024-01-17 20:48:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024453,P009128,S00057521,2024-01-21 18:26:48.695311,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024454,P009128,S00057523,2024-02-15 11:07:07.771537,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024455,P009129,S00057525,2024-02-02 11:09:03.551536,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024456,P009129,S00057528,2024-03-04 18:40:14.719579,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024457,P009129,S00057529,2024-03-11 12:27:13.670105,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024458,P009130,S00057531,2024-01-10 09:39:59.768454,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024459,P009130,S00057535,2024-02-01 19:25:11.276636,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024460,P009130,S00057538,2024-02-11 12:42:48.143920,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024461,P009130,S00057539,2024-02-23 20:07:54.985448,level_completed,"{""level"": 4, ""next_level"": 5}"
E00024462,P009130,S00057539,2024-02-23 20:10:02.840512,boss_defeated,"{""boss_level"": 5, ""attempts"": 3}"
E00024463,P009130,S00057540,2024-03-22 14:54:28.812623,level_completed,"{""level"": 5, ""next_level"": 6}"
E00024464,P009131,S00057541,2024-02-20 10:00:40.472121,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024465,P009131,S00057542,2024-02-21 07:42:27.617821,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024466,P009132,S00057544,2024-02-16 14:10:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024467,P009132,S00057545,2024-02-17 17:27:19.849661,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024468,P009132,S00057548,2024-03-08 18:25:01.455699,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024469,P009133,S00057549,2024-02-11 22:16:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024470,P009133,S00057550,2024-02-12 21:15:03.472628,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024471,P009133,S00057551,2024-03-13 16:17:43.564592,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024472,P009134,S00057553,2024-02-20 17:34:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024473,P009135,S00057559,2024-01-12 09:01:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024474,P009136,S00057563,2024-02-25 09:01:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024475,P009137,S00057568,2024-01-16 14:35:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024476,P009137,S00057574,2024-03-09 18:50:03.863204,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024477,P009138,S00057575,2024-02-10 13:40:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024478,P009138,S00057575,2024-02-10 13:53:11.502356,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024479,P009139,S00057578,2024-02-01 18:58:09.098248,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024480,P009139,S00057579,2024-02-02 22:07:41.146596,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024481,P009139,S00057580,2024-02-28 11:46:28.649994,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024482,P009139,S00057581,2024-03-15 08:53:42.644455,level_completed,"{""level"": 4, ""next_level"": 5}"
E00024483,P009139,S00057581,2024-03-15 08:56:14.450806,boss_defeated,"{""boss_level"": 5, ""attempts"": 3}"
E00024484,P009140,S00057582,2024-01-15 16:27:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024485,P009140,S00057584,2024-02-23 17:50:13.463363,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024486,P009141,S00057587,2024-01-27 16:40:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024487,P009141,S00057589,2024-03-12 08:21:02.851941,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024488,P009142,S00057590,2024-01-28 18:51:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024489,P009142,S00057593,2024-02-18 20:42:53.641964,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024490,P009143,S00057597,2024-01-17 08:04:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024491,P009143,S00057597,2024-01-17 08:12:19.069560,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024492,P009144,S00057603,2024-02-15 22:48:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024493,P009144,S00057603,2024-02-15 22:47:24.112357,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024494,P009144,S00057605,2024-02-28 15:22:06.919961,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024495,P009144,S00057606,2024-03-21 19:05:39.799209,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024496,P009145,S00057609,2024-02-29 06:45:53.999080,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024497,P009145,S00057611,2024-03-10 21:42:16.257716,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024498,P009146,S00057612,2024-02-19 18:06:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024499,P009146,S00057612,2024-02-19 18:14:19.808318,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024500,P009146,S00057615,2024-03-04 16:15:20.493126,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024501,P009146,S00057616,2024-03-23 18:31:24.948910,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024502,P009147,S00057617,2024-02-27 15:30:29.074634,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024503,P009147,S00057620,2024-03-22 18:10:59.571170,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024504,P009148,S00057622,2024-01-02 03:52:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024505,P009148,S00057623,2024-01-03 14:45:10.801643,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024506,P009148,S00057624,2024-01-08 20:09:15.219207,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024507,P009148,S00057625,2024-01-12 17:34:34.636798,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024508,P009148,S00057626,2024-01-17 20:11:27.025965,level_completed,"{""level"": 4, ""next_level"": 5}"
E00024509,P009148,S00057626,2024-01-17 20:13:48.029674,boss_defeated,"{""boss_level"": 5, ""attempts"": 2}"
E00024510,P009149,S00057629,2024-02-05 18:59:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024511,P009149,S00057630,2024-02-06 17:39:52.976369,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024512,P009150,S00057638,2024-02-28 13:46:34.785823,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024513,P009150,S00057639,2024-03-04 19:58:43.356083,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024514,P009150,S00057641,2024-03-22 20:58:14.013812,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024515,P009151,S00057645,2024-01-28 15:53:53.053818,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024516,P009152,S00057653,2024-01-21 13:23:28.715531,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024517,P009152,S00057654,2024-01-27 19:42:54.174848,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024518,P009153,S00057659,2024-01-15 17:16:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024519,P009153,S00057660,2024-01-17 06:31:23.422998,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024520,P009153,S00057661,2024-01-24 17:15:01.383413,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024521,P009153,S00057666,2024-03-30 07:07:58.302184,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024522,P009154,S00057667,2024-01-25 09:31:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024523,P009154,S00057667,2024-01-25 09:37:18.130947,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024524,P009155,S00057671,2024-01-23 01:35:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024525,P009155,S00057671,2024-01-23 01:48:34.352852,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024526,P009155,S00057673,2024-01-28 18:40:49.621640,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024527,P009155,S00057676,2024-02-23 14:12:13.232808,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024528,P009156,S00057678,2024-02-29 15:36:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024529,P009156,S00057678,2024-02-29 15:42:10.678913,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024530,P009156,S00057680,2024-03-06 21:10:36.907290,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024531,P009157,S00057683,2024-01-22 14:51:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024532,P009157,S00057686,2024-02-02 06:40:56.759748,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024533,P009157,S00057689,2024-03-22 14:27:08.942250,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024534,P009158,S00057690,2024-01-26 09:53:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024535,P009158,S00057691,2024-01-27 07:35:45.576200,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024536,P009158,S00057692,2024-02-04 20:02:27.053125,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024537,P009158,S00057693,2024-02-13 08:19:22.108779,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024538,P009158,S00057694,2024-02-17 19:05:14.945937,level_completed,"{""level"": 4, ""next_level"": 5}"
E00024539,P009158,S00057694,2024-02-17 19:07:17.081070,boss_defeated,"{""boss_level"": 5, ""attempts"": 1}"
E00024540,P009159,S00057699,2024-02-29 20:00:30.101252,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024541,P009160,S00057700,2024-01-11 18:27:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024542,P009160,S00057700,2024-01-11 18:28:20.494746,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024543,P009160,S00057702,2024-01-13 17:46:03.703240,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024544,P009161,S00057705,2024-01-10 12:48:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024545,P009161,S00057708,2024-01-21 10:22:17.672619,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024546,P009162,S00057712,2024-01-25 20:53:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024547,P009163,S00057718,2024-02-06 14:35:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024548,P009163,S00057718,2024-02-06 14:42:28.415770,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024549,P009163,S00057721,2024-02-15 17:22:20.735924,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024550,P009163,S00057724,2024-03-01 22:02:36.210193,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024551,P009165,S00057734,2024-02-12 00:19:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024552,P009166,S00057741,2024-02-24 09:51:24.153777,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024553,P009166,S00057746,2024-03-30 21:03:43.063718,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024554,P009167,S00057749,2024-02-17 17:32:00.922185,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024555,P009167,S00057750,2024-03-03 08:48:28.464273,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024556,P009168,S00057756,2024-03-25 05:52:22.873118,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024557,P009168,S00057757,2024-03-26 16:52:56.059128,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024558,P009169,S00057759,2024-02-15 08:51:03.351724,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024559,P009169,S00057762,2024-03-02 10:48:48.724412,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024560,P009169,S00057763,2024-03-05 06:30:33.701268,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024561,P009169,S00057765,2024-03-19 10:08:01.335477,level_completed,"{""level"": 4, ""next_level"": 5}"
E00024562,P009169,S00057765,2024-03-19 10:09:01.526259,boss_defeated,"{""boss_level"": 5, ""attempts"": 3}"
E00024563,P009170,S00057767,2024-01-24 22:59:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024564,P009170,S00057771,2024-02-19 20:57:32.815667,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024565,P009170,S00057772,2024-03-03 15:20:53.233813,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024566,P009170,S00057776,2024-03-22 16:37:09.765059,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024567,P009171,S00057777,2024-02-09 19:46:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024568,P009171,S00057779,2024-02-11 21:45:52.356438,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024569,P009171,S00057781,2024-02-21 23:34:40.638696,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024570,P009171,S00057784,2024-03-29 11:41:10.541503,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024571,P009172,S00057785,2024-02-15 13:04:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024572,P009172,S00057786,2024-02-21 18:20:36.036560,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024573,P009173,S00057789,2024-02-25 13:51:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024574,P009174,S00057793,2024-02-13 19:22:41.890757,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024575,P009175,S00057795,2024-01-17 22:15:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024576,P009175,S00057795,2024-01-17 22:19:36.505778,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024577,P009176,S00057797,2024-01-24 18:11:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024578,P009176,S00057798,2024-01-25 15:27:25.940448,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024579,P009176,S00057799,2024-03-23 15:25:05.042973,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024580,P009177,S00057800,2024-02-06 20:01:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024581,P009178,S00057808,2024-02-26 13:10:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024582,P009178,S00057809,2024-02-26 09:11:00.274496,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024583,P009179,S00057813,2024-01-02 18:00:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024584,P009179,S00057815,2024-01-16 08:37:47.806747,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024585,P009179,S00057818,2024-02-11 19:27:23.482247,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024586,P009180,S00057820,2024-02-01 22:33:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024587,P009180,S00057826,2024-03-07 21:11:13.101051,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024588,P009181,S00057828,2024-02-26 20:59:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024589,P009182,S00057831,2024-02-29 11:33:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024590,P009182,S00057833,2024-03-06 09:58:14.598873,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024591,P009182,S00057836,2024-03-28 12:05:24.480724,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024592,P009183,S00057838,2024-01-24 20:19:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024593,P009183,S00057839,2024-01-31 21:59:15.916067,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024594,P009184,S00057842,2024-01-09 20:12:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024595,P009184,S00057845,2024-01-21 18:47:19.222741,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024596,P009185,S00057851,2024-01-04 20:54:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024597,P009185,S00057853,2024-01-21 13:28:11.804630,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024598,P009185,S00057854,2024-02-07 12:12:47.480081,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024599,P009185,S00057856,2024-02-21 20:19:09.642982,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024600,P009186,S00057859,2024-01-17 05:41:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024601,P009186,S00057859,2024-01-17 05:51:22.236428,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024602,P009187,S00057864,2024-01-17 23:30:18.192551,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024603,P009187,S00057865,2024-01-18 09:12:51.840983,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024604,P009188,S00057869,2024-02-22 15:39:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024605,P009188,S00057870,2024-02-23 10:06:43.411754,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024606,P009189,S00057871,2024-02-19 18:07:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024607,P009189,S00057872,2024-02-29 19:21:38.279242,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024608,P009190,S00057878,2024-02-22 10:50:04.934048,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024609,P009190,S00057881,2024-03-06 02:02:35.840683,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024610,P009191,S00057883,2024-01-30 14:55:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024611,P009191,S00057885,2024-01-30 19:57:39.303931,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024612,P009191,S00057896,2024-02-11 15:54:24.737275,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024613,P009191,S00057898,2024-02-19 03:51:52.983004,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024614,P009191,S00057909,2024-03-17 05:34:31.655060,level_completed,"{""level"": 4, ""next_level"": 5}"
E00024615,P009191,S00057909,2024-03-17 05:37:27.605783,boss_defeated,"{""boss_level"": 5, ""attempts"": 1}"
E00024616,P009192,S00057911,2024-02-09 06:54:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024617,P009192,S00057911,2024-02-09 07:00:30.487336,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024618,P009192,S00057916,2024-03-17 13:37:47.370720,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024619,P009193,S00057919,2024-02-27 20:09:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024620,P009193,S00057923,2024-03-22 03:21:44.209482,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024621,P009194,S00057924,2024-01-11 15:47:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024622,P009195,S00057928,2024-01-21 18:22:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024623,P009196,S00057932,2024-01-21 20:38:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024624,P009197,S00057937,2024-01-18 12:33:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024625,P009197,S00057941,2024-02-03 14:08:38.292337,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024626,P009197,S00057944,2024-03-23 21:56:22.187187,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024627,P009198,S00057945,2024-02-24 14:14:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024628,P009199,S00057950,2024-01-29 00:04:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024629,P009199,S00057950,2024-01-29 00:11:06.781948,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024630,P009199,S00057952,2024-02-10 15:12:28.175074,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024631,P009199,S00057954,2024-02-17 16:22:01.713939,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024632,P009199,S00057955,2024-03-20 16:24:50.836856,level_completed,"{""level"": 4, ""next_level"": 5}"
E00024633,P009199,S00057955,2024-03-20 16:26:23.813550,boss_defeated,"{""boss_level"": 5, ""attempts"": 2}"
E00024634,P009200,S00057956,2024-01-24 15:38:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024635,P009200,S00057960,2024-03-16 20:35:34.431170,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024636,P009201,S00057961,2024-01-10 18:50:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024637,P009202,S00057965,2024-02-14 07:58:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024638,P009202,S00057967,2024-02-16 02:54:11.166011,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024639,P009202,S00057969,2024-03-04 09:34:58.007551,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024640,P009202,S00057970,2024-03-07 20:12:30.288609,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024641,P009203,S00057972,2024-01-17 12:59:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024642,P009203,S00057975,2024-01-28 20:59:47.236648,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024643,P009204,S00057980,2024-01-18 12:39:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024644,P009204,S00057981,2024-01-19 18:56:47.021607,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024645,P009204,S00057982,2024-01-21 18:25:13.911320,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024646,P009204,S00057983,2024-01-29 16:35:12.933821,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024647,P009204,S00057986,2024-03-26 17:42:17.501839,level_completed,"{""level"": 4, ""next_level"": 5}"
E00024648,P009204,S00057986,2024-03-26 17:45:28.573531,boss_defeated,"{""boss_level"": 5, ""attempts"": 1}"
E00024649,P009205,S00057988,2024-02-11 18:30:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024650,P009205,S00057991,2024-02-27 16:37:20.778405,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024651,P009205,S00057992,2024-03-08 10:47:22.758389,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024652,P009205,S00057993,2024-03-15 09:11:35.333601,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024653,P009206,S00057996,2024-02-17 18:46:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024654,P009206,S00057996,2024-02-17 18:50:08.706013,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024655,P009206,S00057999,2024-03-24 18:35:46.547169,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024656,P009207,S00058000,2024-01-20 11:37:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024657,P009207,S00058000,2024-01-20 11:55:47.680754,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024658,P009207,S00058001,2024-01-21 18:20:08.416486,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024659,P009207,S00058003,2024-02-16 18:49:08.195636,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024660,P009208,S00058009,2024-02-06 20:50:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024661,P009208,S00058016,2024-03-07 22:19:07.409714,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024662,P009208,S00058018,2024-03-27 21:44:06.533586,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024663,P009209,S00058024,2024-03-01 21:55:07.589859,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024664,P009210,S00058026,2024-01-18 13:35:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024665,P009210,S00058026,2024-01-18 13:37:53.731572,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024666,P009210,S00058027,2024-02-13 23:50:46.619949,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024667,P009211,S00058028,2024-01-17 16:54:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024668,P009212,S00058035,2024-01-09 18:12:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024669,P009212,S00058035,2024-01-09 18:15:27.159882,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024670,P009212,S00058037,2024-01-22 16:32:10.431381,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024671,P009212,S00058038,2024-01-26 10:12:10.413852,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024672,P009212,S00058039,2024-03-11 21:53:09.447380,level_completed,"{""level"": 4, ""next_level"": 5}"
E00024673,P009212,S00058039,2024-03-11 21:54:10.797006,boss_defeated,"{""boss_level"": 5, ""attempts"": 3}"
E00024674,P009213,S00058041,2024-01-14 20:16:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024675,P009213,S00058041,2024-01-14 20:23:34.324682,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024676,P009213,S00058044,2024-01-31 08:18:51.562542,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024677,P009213,S00058045,2024-02-19 12:13:39.905490,level_completed,"{""level"": 3, ""next_level"": 4}"
E00024678,P009214,S00058048,2024-02-18 21:57:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024679,P009215,S00058056,2024-02-29 17:31:04.497915,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024680,P009215,S00058057,2024-03-05 09:53:17.208085,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024681,P009216,S00058059,2024-01-31 06:08:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024682,P009216,S00058062,2024-02-05 18:48:21.243813,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024683,P009216,S00058065,2024-03-10 18:13:15.108526,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024684,P009217,S00058066,2024-01-04 19:26:08.601022,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024685,P009218,S00058070,2024-01-18 20:17:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024686,P009218,S00058073,2024-01-22 21:47:32.248520,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024687,P009218,S00058078,2024-03-11 19:56:44.318278,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024688,P009219,S00058079,2024-02-28 19:23:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024689,P009220,S00058084,2024-01-20 15:42:18.876656,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024690,P009221,S00058087,2024-02-25 14:59:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024691,P009221,S00058089,2024-03-08 21:18:31.149062,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024692,P009222,S00058090,2024-02-25 10:55:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024693,P009222,S00058091,2024-03-03 13:48:14.466613,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024694,P009223,S00058093,2024-02-16 05:41:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00024695,P009223,S00058095,2024-02-18 19:16:25.752240,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024696,P009223,S00058096,2024-02-29 20:21:16.888262,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024697,P009224,S00058100,2024-02-12 18:44:06.743202,level_completed,"{""level"": 1, ""next_level"": 2}"
E00024698,P009224,S00058102,2024-03-12 09:05:47.810278,level_completed,"{""level"": 2, ""next_level"": 3}"
E00024699,P009225,S00058104,2024-02-13 18:44:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
