player_id,install_date,attribution_channel,country,device_type,tutorial_completed,experiment_variant,player_segment,lifetime_value
P008473,2024-01-01,organic,US,iOS,True,,whale,379.3857325881785
P008474,2024-02-05,unity_ads,UK,Android,True,variant_a,non_payer,0.0
P008475,2024-01-25,organic,CA,Android,True,,non_payer,0.0
P008476,2024-02-14,organic,CA,Android,True,control,minnow,11.864476163110627
P008477,2024-02-18,organic,FR,Android,False,control,minnow,5.073924180368687
P008478,2024-02-29,facebook,US,Android,False,,non_payer,0.0
P008479,2024-02-12,organic,IN,Android,False,variant_b,non_payer,0.0
P008480,2024-02-03,organic,UK,iOS,True,control,dolphin,23.086635958106
P008481,2024-01-25,facebook,UK,Android,True,variant_a,minnow,11.095705200087831
P008482,2024-01-16,google,DE,iOS,False,variant_a,non_payer,0.0
P008483,2024-02-03,organic,JP,Android,True,variant_b,non_payer,0.0
P008484,2024-01-29,organic,UK,Android,True,variant_b,non_payer,0.0
P008485,2024-01-19,organic,FR,Android,True,control,non_payer,0.0
P008486,2024-01-23,apple_search,BR,Android,True,variant_b,non_payer,0.0
P008487,2024-01-19,facebook,JP,Android,True,variant_a,non_payer,0.0
P008488,2024-01-25,facebook,US,iOS,False,variant_a,non_payer,0.0
P008489,2024-01-16,organic,JP,iOS,False,variant_a,minnow,14.361123417247926
P008490,2024-02-23,facebook,JP,Android,True,variant_a,non_payer,0.0
P008491,2024-02-20,organic,DE,iOS,False,control,dolphin,86.55471812873569
P008492,2024-01-09,organic,JP,Android,True,variant_a,non_payer,0.0
P008493,2024-01-01,facebook,MX,iOS,True,control,non_payer,0.0
P008494,2024-02-11,facebook,UK,iOS,True,control,non_payer,0.0
P008495,2024-01-19,organic,US,Android,True,variant_a,whale,638.8496235800519
P008496,2024-02-02,google,CA,Android,True,control,non_payer,0.0
P008497,2024-02-03,apple_search,US,iOS,True,variant_a,non_payer,0.0
P008498,2024-01-16,facebook,US,iOS,True,control,dolphin,53.99070024327006
P008499,2024-02-13,google,AU,iOS,True,variant_a,minnow,13.952312392429839
P008500,2024-02-09,tiktok,UK,iOS,False,,dolphin,81.29803506545635
P008501,2024-02-24,unity_ads,DE,iOS,True,control,non_payer,0.0
P008502,2024-01-18,facebook,JP,Android,True,variant_a,minnow,8.989201377290046
P008503,2024-02-03,google,UK,Android,True,variant_b,dolphin,90.38578551307823
P008504,2024-01-25,organic,BR,iOS,False,control,minnow,9.4239730886888
P008505,2024-02-14,facebook,US,iOS,True,variant_a,non_payer,0.0
P008506,2024-01-06,organic,JP,Android,True,control,non_payer,0.0
P008507,2024-01-21,organic,JP,Android,True,control,minnow,14.629065346429492
P008508,2024-02-27,facebook,UK,iOS,True,variant_b,non_payer,0.0
P008509,2024-01-06,organic,US,iOS,True,control,non_payer,0.0
P008510,2024-02-01,google,UK,iOS,False,variant_a,non_payer,0.0
P008511,2024-02-10,facebook,JP,iOS,True,control,non_payer,0.0
P008512,2024-02-17,facebook,JP,Android,False,control,non_payer,0.0
P008513,2024-02-12,organic,UK,Android,True,control,non_payer,0.0
P008514,2024-02-08,organic,AU,Android,True,variant_a,non_payer,0.0
P008515,2024-01-31,facebook,US,Android,True,variant_b,non_payer,0.0
P008516,2024-02-11,apple_search,CA,iOS,True,variant_b,non_payer,0.0
P008517,2024-01-10,organic,MX,Android,True,variant_a,non_payer,0.0
P008518,2024-01-30,organic,US,iOS,True,variant_b,non_payer,0.0
P008519,2024-02-26,unity_ads,IN,iOS,False,variant_b,non_payer,0.0
P008520,2024-02-21,organic,JP,Android,True,,dolphin,88.66323826360819
P008521,2024-01-18,unity_ads,MX,iOS,True,variant_a,non_payer,0.0
P008522,2024-02-29,facebook,US,iOS,True,,non_payer,0.0
P008523,2024-01-24,facebook,US,Android,True,variant_a,non_payer,0.0
P008524,2024-02-21,organic,US,iOS,True,variant_b,minnow,8.706233229737082
P008525,2024-01-09,organic,FR,Android,True,variant_a,minnow,13.91970693461209
P008526,2024-01-31,organic,DE,iOS,True,variant_b,non_payer,0.0
P008527,2024-01-15,unity_ads,US,Android,False,variant_a,non_payer,0.0
P008528,2024-01-04,google,JP,iOS,True,variant_b,minnow,5.794145351577191
P008529,2024-02-09,google,US,Android,True,variant_a,non_payer,0.0
P008530,2024-01-09,google,US,iOS,True,variant_b,minnow,10.812978298999383
P008531,2024-02-14,organic,UK,Android,True,,minnow,3.3978584392665927
P008532,2024-01-09,google,US,Android,True,control,minnow,13.535108810816686
P008533,2024-01-26,facebook,US,iOS,True,variant_a,dolphin,39.844011991089516
P008534,2024-01-04,google,UK,iOS,True,control,non_payer,0.0
P008535,2024-01-17,organic,JP,iOS,True,control,minnow,14.286455162773528
P008536,2024-01-16,google,JP,Android,False,,non_payer,0.0
P008537,2024-01-15,unity_ads,UK,Android,True,variant_a,non_payer,0.0
P008538,2024-02-04,facebook,FR,iOS,True,variant_a,non_payer,0.0
P008539,2024-02-26,organic,AU,Android,True,variant_b,non_payer,0.0
P008540,2024-02-21,facebook,UK,Android,True,variant_a,non_payer,0.0
P008541,2024-01-05,organic,FR,iOS,True,control,minnow,1.2378804028646995
P008542,2024-02-24,google,DE,iOS,True,control,non_payer,0.0
P008543,2024-01-05,tiktok,AU,Android,False,variant_a,non_payer,0.0
P008544,2024-01-20,facebook,AU,Android,True,control,non_payer,0.0
P008545,2024-01-15,facebook,DE,iOS,True,control,non_payer,0.0
P008546,2024-01-18,google,UK,iOS,True,variant_a,non_payer,0.0
P008547,2024-02-16,organic,BR,iOS,True,variant_b,non_payer,0.0
P008548,2024-01-02,organic,US,Android,True,control,non_payer,0.0
P008549,2024-01-29,tiktok,BR,Android,False,variant_b,non_payer,0.0
P008550,2024-01-13,google,UK,iOS,True,variant_b,minnow,10.5457165543096
P008551,2024-01-04,organic,US,iOS,False,control,non_payer,0.0
P008552,2024-02-11,organic,AU,iOS,True,variant_b,non_payer,0.0
P008553,2024-02-14,google,UK,Android,True,variant_a,non_payer,0.0
P008554,2024-01-10,google,JP,iOS,True,variant_b,non_payer,0.0
P008555,2024-01-31,unity_ads,UK,Android,True,,minnow,3.1007863758217886
P008556,2024-02-10,organic,DE,Android,True,control,non_payer,0.0
P008557,2024-01-08,tiktok,UK,Android,False,variant_b,non_payer,0.0
P008558,2024-01-03,facebook,US,Android,False,variant_a,non_payer,0.0
P008559,2024-02-17,google,UK,iOS,True,control,non_payer,0.0
P008560,2024-02-15,facebook,AU,Android,True,control,non_payer,0.0
P008561,2024-01-09,organic,DE,Android,True,variant_b,non_payer,0.0
P008562,2024-01-30,tiktok,AU,Android,False,control,non_payer,0.0
P008563,2024-02-22,organic,MX,iOS,True,variant_a,non_payer,0.0
P008564,2024-01-11,organic,DE,iOS,True,variant_b,minnow,11.791360610595754
P008565,2024-02-04,unity_ads,IN,Android,True,variant_b,non_payer,0.0
P008566,2024-02-06,google,US,Android,True,variant_b,non_payer,0.0
P008567,2024-02-11,unity_ads,US,Android,True,control,non_payer,0.0
P008568,2024-01-13,facebook,UK,Android,True,variant_a,non_payer,0.0
P008569,2024-02-05,facebook,US,Android,True,,non_payer,0.0
P008570,2024-02-25,tiktok,CA,iOS,True,control,minnow,7.886683024109751
P008571,2024-01-13,organic,CA,Android,True,variant_b,non_payer,0.0
P008572,2024-01-12,unity_ads,AU,Android,True,control,non_payer,0.0
P008573,2024-02-06,organic,FR,Android,True,variant_b,minnow,13.73510353589836
P008574,2024-01-10,unity_ads,MX,Android,True,variant_b,non_payer,0.0
P008575,2024-02-29,organic,BR,iOS,True,,minnow,11.01096893600268
P008576,2024-02-25,facebook,US,iOS,True,variant_a,non_payer,0.0
P008577,2024-01-09,unity_ads,UK,Android,True,variant_b,non_payer,0.0
P008578,2024-02-21,facebook,US,iOS,True,control,minnow,11.755723841078956
P008579,2024-01-07,google,US,Android,True,variant_a,non_payer,0.0
P008580,2024-01-02,unity_ads,CA,Android,False,variant_a,non_payer,0.0
P008581,2024-02-23,google,AU,iOS,True,variant_a,non_payer,0.0
P008582,2024-02-25,tiktok,US,Android,True,variant_a,non_payer,0.0
P008583,2024-02-29,facebook,FR,iOS,False,,minnow,2.6867111685226504
P008584,2024-01-23,organic,FR,Android,True,control,non_payer,0.0
P008585,2024-02-08,organic,US,iOS,True,control,non_payer,0.0
P008586,2024-02-09,organic,UK,Android,True,,non_payer,0.0
P008587,2024-02-08,organic,BR,Android,False,variant_a,minnow,2.351856944722488
P008588,2024-01-21,facebook,CA,Android,True,variant_a,minnow,12.907807872613796
P008589,2024-01-23,organic,UK,Android,True,control,non_payer,0.0
P008590,2024-01-29,organic,US,Android,True,control,dolphin,38.0619074866016
P008591,2024-01-14,organic,US,Android,True,control,non_payer,0.0
P008592,2024-01-26,unity_ads,US,Android,True,control,non_payer,0.0
P008593,2024-02-20,facebook,JP,iOS,True,variant_b,non_payer,0.0
P008594,2024-01-05,facebook,US,Android,True,variant_b,non_payer,0.0
P008595,2024-02-24,unity_ads,US,iOS,True,variant_b,dolphin,89.35534608633428
P008596,2024-01-31,organic,US,Android,True,control,non_payer,0.0
P008597,2024-01-25,apple_search,JP,iOS,True,variant_a,minnow,2.995533924687019
P008598,2024-01-31,google,US,iOS,True,variant_a,non_payer,0.0
P008599,2024-02-19,organic,UK,iOS,True,control,non_payer,0.0
P008600,2024-01-20,google,AU,iOS,True,variant_b,non_payer,0.0
P008601,2024-02-13,google,UK,Android,True,variant_a,minnow,5.318317929153334
P008602,2024-02-24,facebook,US,iOS,True,,non_payer,0.0
P008603,2024-01-17,unity_ads,US,Android,True,control,non_payer,0.0
P008604,2024-02-14,organic,JP,iOS,True,control,non_payer,0.0
P008605,2024-01-02,organic,MX,Android,True,variant_a,minnow,14.002342209643098
P008606,2024-01-25,organic,UK,Android,True,control,non_payer,0.0
P008607,2024-01-13,organic,US,iOS,False,variant_b,minnow,12.756049663140622
P008608,2024-02-27,organic,US,iOS,True,,non_payer,0.0
P008609,2024-02-08,tiktok,FR,iOS,False,control,non_payer,0.0
P008610,2024-01-28,organic,AU,iOS,True,control,non_payer,0.0
P008611,2024-02-11,facebook,JP,iOS,True,control,minnow,1.7593970146772104
P008612,2024-02-24,facebook,DE,iOS,False,variant_a,minnow,7.273365143992291
P008613,2024-01-06,unity_ads,BR,iOS,True,variant_a,minnow,13.73814979001055
P008614,2024-01-03,apple_search,BR,Android,False,variant_b,non_payer,0.0
P008615,2024-02-27,google,JP,iOS,True,variant_b,dolphin,21.18062737000912
P008616,2024-02-04,apple_search,CA,Android,True,variant_a,non_payer,0.0
P008617,2024-01-18,google,UK,Android,True,variant_a,whale,285.8555894145246
P008618,2024-01-11,tiktok,CA,iOS,True,variant_b,minnow,10.032742390637749
P008619,2024-02-23,google,CA,Android,False,variant_a,non_payer,0.0
P008620,2024-01-20,organic,AU,iOS,True,control,non_payer,0.0
P008621,2024-01-05,facebook,US,iOS,True,control,dolphin,28.39867863218478
P008622,2024-01-19,google,DE,Android,False,control,non_payer,0.0
P008623,2024-01-22,facebook,CA,iOS,False,variant_a,non_payer,0.0
P008624,2024-02-28,organic,AU,iOS,True,variant_a,non_payer,0.0
P008625,2024-02-29,facebook,US,iOS,True,control,non_payer,0.0
P008626,2024-01-19,tiktok,UK,Android,True,variant_b,non_payer,0.0
P008627,2024-02-16,organic,US,Android,True,variant_a,non_payer,0.0
P008628,2024-01-16,google,BR,Android,False,control,non_payer,0.0
P008629,2024-01-24,google,CA,Android,False,variant_b,non_payer,0.0
P008630,2024-02-10,tiktok,US,iOS,True,variant_b,non_payer,0.0
P008631,2024-01-04,tiktok,US,iOS,True,control,non_payer,0.0
P008632,2024-01-15,google,DE,iOS,True,,non_payer,0.0
P008633,2024-01-25,facebook,US,Android,True,control,non_payer,0.0
P008634,2024-02-13,organic,MX,Android,True,variant_b,non_payer,0.0
P008635,2024-02-24,facebook,CA,iOS,True,,non_payer,0.0
P008636,2024-02-04,google,US,iOS,True,variant_b,non_payer,0.0
P008637,2024-02-24,unity_ads,DE,iOS,True,variant_b,non_payer,0.0
P008638,2024-01-14,google,US,Android,True,,whale,559.0706009123282
P008639,2024-02-18,organic,JP,Android,True,control,whale,606.2582255334964
P008640,2024-01-19,facebook,UK,iOS,False,control,non_payer,0.0
P008641,2024-02-07,organic,MX,iOS,True,variant_b,minnow,13.04355688909854
P008642,2024-02-05,organic,AU,iOS,True,variant_b,non_payer,0.0
P008643,2024-01-07,organic,JP,Android,True,variant_b,non_payer,0.0
P008644,2024-01-30,organic,US,Android,False,,non_payer,0.0
P008645,2024-01-19,unity_ads,UK,iOS,False,control,minnow,14.403471484018237
P008646,2024-02-18,organic,FR,iOS,True,variant_b,minnow,8.171233271264704
P008647,2024-01-25,organic,DE,iOS,True,,non_payer,0.0
P008648,2024-01-16,tiktok,US,Android,True,variant_a,non_payer,0.0
P008649,2024-02-16,facebook,UK,Android,True,,minnow,8.145044503869752
P008650,2024-02-23,organic,US,Android,True,control,minnow,11.175134738853991
P008651,2024-02-09,organic,AU,Android,True,,minnow,3.6950926330735197
P008652,2024-02-20,organic,UK,iOS,True,,non_payer,0.0
P008653,2024-01-08,organic,UK,Android,True,control,non_payer,0.0
P008654,2024-01-18,organic,US,iOS,True,variant_a,non_payer,0.0
P008655,2024-01-28,facebook,UK,iOS,True,variant_a,non_payer,0.0
P008656,2024-01-16,organic,US,Android,True,control,non_payer,0.0
P008657,2024-02-21,facebook,MX,Android,True,control,non_payer,0.0
P008658,2024-01-19,unity_ads,US,Android,False,control,non_payer,0.0
P008659,2024-02-11,facebook,IN,Android,True,variant_a,minnow,14.172019568956944
P008660,2024-01-17,tiktok,UK,Android,True,variant_a,non_payer,0.0
P008661,2024-02-14,facebook,UK,iOS,True,,minnow,1.016784942344379
P008662,2024-01-13,facebook,US,Android,True,variant_a,non_payer,0.0
P008663,2024-01-07,google,DE,Android,True,variant_b,non_payer,0.0
P008664,2024-01-27,organic,DE,Android,True,control,minnow,1.025114181012031
P008665,2024-01-10,organic,CA,Android,False,variant_b,dolphin,70.05330894426777
P008666,2024-02-03,google,US,Android,False,,non_payer,0.0
P008667,2024-02-05,facebook,IN,Android,False,variant_a,non_payer,0.0
P008668,2024-01-25,google,MX,iOS,True,variant_a,whale,473.1877538246146
P008669,2024-01-06,tiktok,UK,Android,True,variant_b,minnow,6.573613364172793
P008670,2024-01-24,facebook,AU,Android,True,variant_a,non_payer,0.0
P008671,2024-01-18,facebook,CA,iOS,True,variant_a,non_payer,0.0
P008672,2024-01-23,facebook,UK,Android,True,control,non_payer,0.0
P008673,2024-01-06,apple_search,US,iOS,False,variant_a,non_payer,0.0
P008674,2024-01-29,unity_ads,CA,iOS,True,variant_b,non_payer,0.0
P008675,2024-01-25,tiktok,JP,Android,True,,minnow,4.10012046200267
P008676,2024-02-24,organic,US,Android,True,variant_a,dolphin,52.62419179322084
P008677,2024-01-17,google,AU,iOS,True,control,non_payer,0.0
P008678,2024-02-15,organic,BR,Android,True,control,non_payer,0.0
P008679,2024-01-24,organic,US,Android,True,,non_payer,0.0
P008680,2024-01-11,tiktok,US,Android,True,,non_payer,0.0
P008681,2024-01-26,organic,JP,Android,True,control,whale,862.3865147381518
P008682,2024-02-20,tiktok,US,Android,True,,non_payer,0.0
P008683,2024-02-03,organic,US,Android,True,,non_payer,0.0
P008684,2024-01-28,unity_ads,UK,Android,True,variant_a,non_payer,0.0
P008685,2024-01-03,organic,UK,iOS,False,variant_b,non_payer,0.0
P008686,2024-01-11,facebook,BR,iOS,True,variant_a,minnow,10.789492274664006
P008687,2024-02-07,organic,AU,iOS,False,variant_a,non_payer,0.0
P008688,2024-01-14,facebook,UK,Android,True,control,minnow,2.3251525818029397
P008689,2024-02-20,organic,CA,iOS,False,variant_a,non_payer,0.0
P008690,2024-01-26,google,IN,iOS,True,,minnow,1.7935177410602101
P008691,2024-02-17,organic,US,Android,True,variant_b,non_payer,0.0
P008692,2024-01-21,organic,US,Android,True,variant_a,minnow,8.086699164676014
P008693,2024-02-23,organic,MX,Android,False,variant_a,minnow,11.222253487129194
P008694,2024-02-25,facebook,IN,iOS,False,variant_a,dolphin,73.15912552771346
P008695,2024-02-08,unity_ads,US,iOS,True,variant_a,minnow,13.097605711892205
P008696,2024-01-30,unity_ads,US,iOS,True,variant_b,minnow,2.8657046500221783
P008697,2024-02-28,organic,UK,iOS,True,variant_a,minnow,9.480536916288921
P008698,2024-01-08,facebook,US,iOS,True,control,non_payer,0.0
P008699,2024-02-20,google,DE,iOS,True,control,dolphin,81.28116378640021
P008700,2024-01-20,organic,US,iOS,True,variant_a,non_payer,0.0
P008701,2024-02-17,facebook,US,Android,True,variant_b,minnow,14.129771032421722
P008702,2024-02-01,facebook,CA,iOS,False,variant_a,non_payer,0.0
P008703,2024-01-22,organic,IN,iOS,True,variant_b,non_payer,0.0
P008704,2024-02-28,organic,UK,Android,True,variant_b,non_payer,0.0
P008705,2024-01-07,organic,UK,Android,True,variant_a,minnow,2.4123625233857187
P008706,2024-01-09,google,MX,Android,True,,minnow,4.3549859101050075
P008707,2024-02-14,organic,CA,Android,True,control,non_payer,0.0
P008708,2024-01-01,organic,UK,Android,True,,non_payer,0.0
P008709,2024-01-29,organic,UK,Android,False,control,non_payer,0.0
P008710,2024-01-08,organic,US,Android,True,variant_a,non_payer,0.0
P008711,2024-02-25,organic,CA,iOS,True,variant_a,non_payer,0.0
P008712,2024-02-23,tiktok,UK,iOS,True,variant_a,non_payer,0.0
P008713,2024-01-04,organic,US,Android,True,,non_payer,0.0
P008714,2024-02-04,google,US,Android,True,control,non_payer,0.0
P008715,2024-02-28,facebook,UK,Android,True,variant_b,non_payer,0.0
P008716,2024-01-03,google,CA,Android,True,variant_b,non_payer,0.0
P008717,2024-02-23,facebook,US,Android,True,control,non_payer,0.0
P008718,2024-02-14,organic,US,Android,False,,non_payer,0.0
P008719,2024-02-09,unity_ads,IN,Android,True,variant_a,non_payer,0.0
P008720,2024-01-07,facebook,CA,iOS,True,,non_payer,0.0
P008721,2024-01-27,unity_ads,US,iOS,True,variant_b,non_payer,0.0
P008722,2024-01-01,facebook,DE,Android,True,variant_b,non_payer,0.0
P008723,2024-01-27,apple_search,US,Android,True,variant_a,non_payer,0.0
P008724,2024-01-16,google,FR,iOS,True,variant_b,minnow,5.964280050280064
P008725,2024-02-07,tiktok,FR,Android,True,control,non_payer,0.0
P008726,2024-01-07,facebook,DE,Android,True,variant_a,dolphin,63.26003400416332
P008727,2024-02-13,facebook,FR,iOS,True,control,minnow,6.720570721689375
P008728,2024-01-23,google,US,Android,False,variant_a,non_payer,0.0
P008729,2024-02-10,unity_ads,FR,Android,True,control,non_payer,0.0
P008730,2024-02-28,tiktok,US,Android,True,,minnow,13.055641976212444
P008731,2024-01-11,organic,UK,Android,True,variant_b,non_payer,0.0
P008732,2024-02-11,google,IN,iOS,False,variant_b,non_payer,0.0
P008733,2024-02-22,organic,CA,Android,False,variant_b,non_payer,0.0
P008734,2024-02-02,facebook,MX,Android,False,variant_b,non_payer,0.0
P008735,2024-02-19,organic,US,Android,True,control,dolphin,96.04215503056359
P008736,2024-02-05,organic,CA,iOS,True,variant_b,non_payer,0.0
P008737,2024-02-06,tiktok,US,Android,True,,non_payer,0.0
P008738,2024-02-10,organic,DE,Android,False,control,non_payer,0.0
P008739,2024-02-28,google,US,iOS,False,variant_b,dolphin,25.606292501777013
P008740,2024-01-17,facebook,US,iOS,True,variant_a,minnow,10.795528852307104
P008741,2024-02-04,organic,US,iOS,True,variant_a,non_payer,0.0
P008742,2024-02-17,organic,FR,Android,True,,minnow,2.599826462483332
P008743,2024-01-05,facebook,US,Android,True,variant_a,minnow,13.571372155116222
P008744,2024-02-17,organic,JP,Android,False,control,minnow,2.989379608232943
P008745,2024-02-01,unity_ads,US,iOS,True,,non_payer,0.0
P008746,2024-01-03,apple_search,US,Android,True,variant_b,non_payer,0.0
P008747,2024-02-21,organic,UK,Android,True,variant_a,non_payer,0.0
P008748,2024-02-16,organic,MX,iOS,True,control,non_payer,0.0
P008749,2024-02-04,facebook,US,Android,True,,non_payer,0.0
P008750,2024-02-21,google,US,Android,False,control,non_payer,0.0
P008751,2024-01-14,organic,FR,iOS,False,variant_a,non_payer,0.0
P008752,2024-02-17,organic,UK,iOS,True,control,non_payer,0.0
P008753,2024-01-31,facebook,FR,Android,True,,non_payer,0.0
P008754,2024-01-31,tiktok,US,iOS,True,variant_b,dolphin,99.32089668392013
P008755,2024-01-17,facebook,CA,iOS,True,variant_a,non_payer,0.0
P008756,2024-02-29,facebook,US,Android,False,variant_b,non_payer,0.0
P008757,2024-01-24,tiktok,CA,Android,True,,minnow,6.988502967080353
P008758,2024-02-21,google,JP,Android,True,,non_payer,0.0
P008759,2024-01-23,google,JP,iOS,False,variant_b,non_payer,0.0
P008760,2024-01-18,facebook,CA,Android,True,variant_b,minnow,6.347116357110556
P008761,2024-02-19,apple_search,IN,Android,True,variant_a,dolphin,66.90243874877973
P008762,2024-02-23,google,US,Android,True,variant_a,minnow,6.520990110892811
P008763,2024-01-14,unity_ads,US,iOS,False,variant_b,non_payer,0.0
P008764,2024-02-19,google,AU,Android,False,variant_b,non_payer,0.0
P008765,2024-01-15,google,AU,Android,False,,non_payer,0.0
P008766,2024-01-15,organic,US,Android,False,control,non_payer,0.0
P008767,2024-01-06,organic,AU,Android,True,variant_b,minnow,4.285710493506437
P008768,2024-01-27,google,UK,iOS,True,variant_b,non_payer,0.0
P008769,2024-01-15,organic,FR,Android,True,variant_b,non_payer,0.0
P008770,2024-02-19,facebook,JP,Android,False,control,non_payer,0.0
P008771,2024-02-05,organic,AU,Android,True,variant_b,non_payer,0.0
P008772,2024-02-24,unity_ads,US,iOS,False,variant_a,non_payer,0.0
P008773,2024-01-08,organic,DE,Android,True,variant_b,dolphin,70.33150753553805
P008774,2024-01-15,unity_ads,FR,Android,False,variant_b,minnow,11.19709037984095
P008775,2024-01-03,google,US,Android,True,variant_a,non_payer,0.0
P008776,2024-02-16,organic,CA,Android,True,variant_b,non_payer,0.0
P008777,2024-01-13,facebook,MX,iOS,True,,dolphin,95.62572841620847
P008778,2024-02-10,organic,US,Android,True,variant_a,non_payer,0.0
P008779,2024-02-03,organic,US,Android,True,variant_b,non_payer,0.0
P008780,2024-01-24,facebook,US,Android,True,variant_a,non_payer,0.0
P008781,2024-02-09,organic,AU,iOS,True,variant_b,dolphin,52.729488606324956
P008782,2024-02-01,apple_search,IN,iOS,True,variant_a,non_payer,0.0
P008783,2024-02-01,organic,AU,Android,True,variant_a,minnow,10.880821097424018
P008784,2024-01-30,google,UK,iOS,True,variant_b,non_payer,0.0
P008785,2024-02-21,facebook,DE,Android,False,variant_a,non_payer,0.0
P008786,2024-02-18,google,AU,iOS,False,control,dolphin,86.68828132335477
P008787,2024-01-13,facebook,AU,Android,True,,minnow,12.639373422152588
P008788,2024-01-01,google,US,Android,False,variant_b,non_payer,0.0
P008789,2024-02-03,google,DE,iOS,False,variant_b,non_payer,0.0
P008790,2024-01-15,google,UK,Android,False,variant_b,minnow,1.479781940117015
P008791,2024-02-13,organic,US,iOS,False,variant_b,minnow,5.979832480450609
P008792,2024-01-14,google,CA,iOS,True,control,dolphin,21.073468733302086
P008793,2024-02-26,organic,MX,iOS,True,control,non_payer,0.0
P008794,2024-01-29,organic,UK,Android,True,variant_a,non_payer,0.0
P008795,2024-02-03,facebook,MX,iOS,True,variant_a,non_payer,0.0
P008796,2024-01-18,facebook,US,iOS,True,control,non_payer,0.0
P008797,2024-02-23,facebook,FR,Android,True,variant_b,non_payer,0.0
P008798,2024-01-07,google,US,iOS,True,control,minnow,8.827118890158848
P008799,2024-01-29,organic,US,iOS,True,variant_b,minnow,13.111265965405824
P008800,2024-02-24,organic,AU,iOS,True,variant_b,non_payer,0.0
P008801,2024-01-31,organic,AU,iOS,True,control,whale,851.9344268306703
P008802,2024-01-25,google,JP,iOS,False,control,non_payer,0.0
P008803,2024-02-07,facebook,AU,iOS,True,variant_b,non_payer,0.0
P008804,2024-01-14,organic,AU,iOS,False,variant_b,dolphin,84.89996581650674
P008805,2024-01-08,google,IN,iOS,True,variant_b,non_payer,0.0
P008806,2024-01-27,facebook,CA,iOS,True,variant_a,whale,481.4687982699888
P008807,2024-02-23,facebook,US,Android,True,,minnow,1.6486151674899345
P008808,2024-01-02,facebook,US,Android,True,variant_b,dolphin,33.79341773229885
P008809,2024-01-17,google,UK,iOS,True,control,non_payer,0.0
P008810,2024-02-06,google,FR,Android,False,variant_a,non_payer,0.0
P008811,2024-01-14,organic,US,Android,True,variant_b,minnow,10.389679026114447
P008812,2024-01-25,organic,US,Android,False,control,non_payer,0.0
P008813,2024-02-25,organic,US,iOS,True,,minnow,2.87379912253862
P008814,2024-01-30,google,AU,Android,True,variant_b,non_payer,0.0
P008815,2024-01-29,unity_ads,US,iOS,True,control,non_payer,0.0
P008816,2024-01-20,facebook,US,Android,True,,non_payer,0.0
P008817,2024-01-21,organic,AU,iOS,True,variant_a,non_payer,0.0
P008818,2024-02-22,google,JP,iOS,True,variant_a,minnow,2.754597148552183
P008819,2024-01-22,unity_ads,UK,Android,False,variant_b,minnow,5.951453347578154
P008820,2024-02-04,unity_ads,AU,Android,True,variant_b,non_payer,0.0
P008821,2024-02-06,google,US,Android,False,variant_a,non_payer,0.0
P008822,2024-01-16,unity_ads,IN,iOS,True,control,non_payer,0.0
P008823,2024-02-19,organic,UK,iOS,True,variant_a,minnow,2.3234875910135746
P008824,2024-02-27,organic,MX,Android,True,variant_a,non_payer,0.0
P008825,2024-02-18,organic,MX,Android,True,variant_b,non_payer,0.0
P008826,2024-02-12,google,JP,Android,True,variant_b,minnow,5.616977990031757
P008827,2024-01-17,organic,US,Android,True,variant_b,non_payer,0.0
P008828,2024-01-16,facebook,CA,iOS,True,variant_a,non_payer,0.0
P008829,2024-02-27,facebook,US,iOS,True,variant_a,minnow,14.575697152146933
P008830,2024-02-24,organic,BR,iOS,True,control,minnow,1.2793155229867026
P008831,2024-01-02,unity_ads,JP,Android,True,control,minnow,12.62759930105711
P008832,2024-01-04,organic,MX,Android,False,variant_b,minnow,14.910703282201201
P008833,2024-01-21,facebook,AU,Android,True,control,non_payer,0.0
P008834,2024-02-08,google,CA,iOS,True,control,non_payer,0.0
P008835,2024-02-03,organic,CA,iOS,True,control,non_payer,0.0
P008836,2024-01-30,google,UK,iOS,False,control,non_payer,0.0
P008837,2024-01-06,unity_ads,CA,Android,True,variant_a,non_payer,0.0
P008838,2024-01-17,tiktok,DE,iOS,True,variant_a,non_payer,0.0
P008839,2024-02-08,unity_ads,IN,Android,True,control,minnow,7.10967383764718
P008840,2024-01-25,organic,AU,Android,False,control,non_payer,0.0
P008841,2024-01-05,facebook,JP,iOS,True,control,non_payer,0.0
P008842,2024-01-05,organic,BR,iOS,True,variant_a,non_payer,0.0
P008843,2024-01-20,organic,CA,Android,True,variant_b,non_payer,0.0
P008844,2024-01-16,organic,UK,iOS,True,control,non_payer,0.0
P008845,2024-02-20,organic,DE,Android,True,variant_b,non_payer,0.0
P008846,2024-02-10,unity_ads,UK,Android,False,control,non_payer,0.0
P008847,2024-02-06,organic,US,iOS,True,control,dolphin,95.44442949944391
P008848,2024-02-09,facebook,UK,Android,True,variant_a,non_payer,0.0
P008849,2024-01-09,facebook,MX,Android,True,variant_a,dolphin,40.891589478189026
P008850,2024-01-05,facebook,US,Android,True,control,dolphin,98.58378409993728
P008851,2024-02-11,tiktok,DE,Android,True,control,non_payer,0.0
P008852,2024-02-26,organic,JP,iOS,True,control,non_payer,0.0
P008853,2024-01-02,google,DE,Android,False,variant_b,non_payer,0.0
P008854,2024-01-09,facebook,AU,Android,True,variant_a,non_payer,0.0
P008855,2024-02-12,organic,FR,Android,True,control,non_payer,0.0
