transaction_id,player_id,session_id,transaction_timestamp,sku,price_usd,gems_purchased,platform
T00007471,P007042,S00044286,2024-02-08 18:32:45.604338,cosmetic_skin,3.99,0,Android
T00007472,P007042,S00044287,2024-02-20 20:29:42.339392,cosmetic_skin,3.99,0,Android
T00007473,P007050,S00044333,2024-02-05 23:33:42.288134,gem_pack_medium,4.99,700,Android
T00007474,P007050,S00044334,2024-02-18 03:19:58.554037,gem_pack_medium,4.99,700,Android
T00007475,P007050,S00044335,2024-02-20 19:40:25.383633,starter_pack,0.99,100,Android
T00007476,P007055,S00044367,2024-03-29 16:18:44.233517,starter_pack,0.99,100,Android
T00007477,P007057,S00044376,2024-02-11 22:51:11.932623,cosmetic_skin,3.99,0,Android
T00007478,P007057,S00044377,2024-02-12 08:18:53.202027,starter_pack,0.99,100,Android
T00007479,P007057,S00044378,2024-02-12 16:30:57.333581,gem_pack_small,1.99,250,Android
T00007480,P007057,S00044379,2024-02-18 15:47:20.924388,starter_pack,0.99,100,Android
T00007481,P007070,S00044457,2024-02-18 21:17:12.272227,starter_pack,0.99,100,Android
T00007482,P007070,S00044458,2024-02-29 19:59:49.757674,gem_pack_small,1.99,250,Android
T00007483,P007076,S00044493,2024-03-18 13:18:33.156258,gem_pack_large,9.99,1600,iOS
T00007484,P007079,S00044503,2024-03-10 17:10:49.375472,cosmetic_skin,3.99,0,iOS
T00007485,P007079,S00044504,2024-03-10 20:00:29.762638,gem_pack_large,9.99,1600,iOS
T00007486,P007079,S00044505,2024-03-11 21:25:13.293751,starter_pack,0.99,100,iOS
T00007487,P007079,S00044506,2024-03-11 19:49:40.531173,cosmetic_skin,3.99,0,iOS
T00007488,P007079,S00044507,2024-03-12 18:20:19.092398,starter_pack,0.99,100,iOS
T00007489,P007081,S00044516,2024-01-12 18:52:27.418690,starter_pack,0.99,100,Android
T00007490,P007081,S00044517,2024-01-13 11:37:07.159280,starter_pack,0.99,100,Android
T00007491,P007081,S00044518,2024-01-21 19:19:47.794619,power_up_bundle,2.99,0,Android
T00007492,P007081,S00044519,2024-01-21 21:03:29.276668,power_up_bundle,2.99,0,Android
T00007493,P007081,S00044520,2024-01-22 04:46:23.848301,gem_pack_small,1.99,250,Android
T00007494,P007081,S00044521,2024-01-22 15:49:00.019463,gem_pack_small,1.99,250,Android
T00007495,P007081,S00044522,2024-01-23 20:23:29.183957,starter_pack,0.99,100,Android
T00007496,P007081,S00044523,2024-01-23 17:42:07.583843,gem_pack_medium,4.99,700,Android
T00007497,P007081,S00044524,2024-01-28 15:20:25.756089,starter_pack,0.99,100,Android
T00007498,P007081,S00044525,2024-02-23 20:05:27.794808,cosmetic_skin,3.99,0,Android
T00007499,P007081,S00044526,2024-02-23 21:13:20.970177,starter_pack,0.99,100,Android
T00007500,P007081,S00044527,2024-03-11 15:40:22.377034,gem_pack_small,1.99,250,Android
T00007501,P007081,S00044528,2024-03-15 12:43:10.741899,gem_pack_large,9.99,1600,Android
T00007502,P007082,S00044532,2024-03-02 03:00:12.803889,gem_pack_small,1.99,250,Android
T00007503,P007082,S00044533,2024-03-07 11:28:33.820490,gem_pack_medium,4.99,700,Android
T00007504,P007082,S00044534,2024-03-11 20:55:42.530897,starter_pack,0.99,100,Android
T00007505,P007093,S00044595,2024-02-09 10:28:29.428257,cosmetic_skin,3.99,0,iOS
T00007506,P007093,S00044596,2024-02-09 20:56:21.807195,gem_pack_small,1.99,250,iOS
T00007507,P007093,S00044597,2024-02-13 09:32:42.899171,cosmetic_skin,3.99,0,iOS
T00007508,P007093,S00044598,2024-02-13 17:00:56.844749,cosmetic_skin,3.99,0,iOS
T00007509,P007093,S00044599,2024-02-21 20:23:33.466865,gem_pack_medium,4.99,700,iOS
T00007510,P007093,S00044600,2024-02-21 10:36:13.144124,gem_pack_large,9.99,1600,iOS
T00007511,P007093,S00044601,2024-02-21 13:17:34.034477,starter_pack,0.99,100,iOS
T00007512,P007093,S00044602,2024-02-21 16:57:09.636011,gem_pack_mega,19.99,3500,iOS
T00007513,P007093,S00044603,2024-03-19 14:07:39.942411,gem_pack_medium,4.99,700,iOS
T00007514,P007093,S00044604,2024-03-19 20:36:40.975507,starter_pack,0.99,100,iOS
T00007515,P007095,S00044615,2024-02-01 14:30:04.976880,cosmetic_skin,3.99,0,Android
T00007516,P007095,S00044616,2024-02-03 00:04:03.144478,gem_pack_small,1.99,250,Android
T00007517,P007095,S00044617,2024-02-08 08:21:20.000539,starter_pack,0.99,100,Android
T00007518,P007095,S00044618,2024-02-08 20:28:25.779147,power_up_bundle,2.99,0,Android
T00007519,P007095,S00044619,2024-02-09 13:25:25.180111,gem_pack_medium,4.99,700,Android
T00007520,P007095,S00044620,2024-02-09 10:34:51.734527,power_up_bundle,2.99,0,Android
T00007521,P007095,S00044621,2024-02-14 09:41:17.867314,power_up_bundle,2.99,0,Android
T00007522,P007095,S00044622,2024-02-24 22:24:16.065173,power_up_bundle,2.99,0,Android
T00007523,P007095,S00044623,2024-02-26 13:01:50.734773,cosmetic_skin,3.99,0,Android
T00007524,P007102,S00044661,2024-03-03 16:25:07.103952,gem_pack_medium,4.99,700,Android
T00007525,P007102,S00044662,2024-03-03 18:27:25.132000,gem_pack_large,9.99,1600,Android
T00007526,P007102,S00044663,2024-03-03 17:26:35.606632,power_up_bundle,2.99,0,Android
T00007527,P007102,S00044664,2024-03-12 19:08:35.580205,gem_pack_small,1.99,250,Android
T00007528,P007102,S00044665,2024-03-12 17:34:10.846651,power_up_bundle,2.99,0,Android
T00007529,P007102,S00044666,2024-03-12 17:41:20.011247,gem_pack_mega,19.99,3500,Android
T00007530,P007102,S00044667,2024-03-12 12:26:54.545940,gem_pack_small,1.99,250,Android
T00007531,P007102,S00044668,2024-03-18 11:28:56.657906,starter_pack,0.99,100,Android
T00007532,P007102,S00044669,2024-03-18 16:33:17.745565,gem_pack_small,1.99,250,Android
T00007533,P007102,S00044670,2024-03-18 21:43:01.835455,gem_pack_large,9.99,1600,Android
T00007534,P007102,S00044671,2024-03-18 09:15:46.348463,gem_pack_mega,19.99,3500,Android
T00007535,P007102,S00044672,2024-03-23 20:49:48.738907,gem_pack_mega,19.99,3500,Android
T00007536,P007102,S00044673,2024-03-23 22:07:36.594465,gem_pack_mega,19.99,3500,Android
T00007537,P007102,S00044674,2024-03-23 15:26:00.756125,gem_pack_medium,4.99,700,Android
T00007538,P007106,S00044696,2024-01-29 18:42:33.240075,starter_pack,0.99,100,iOS
T00007539,P007106,S00044697,2024-03-20 17:45:15.950506,starter_pack,0.99,100,iOS
T00007540,P007106,S00044698,2024-03-20 01:03:57.534981,starter_pack,0.99,100,iOS
T00007541,P007107,S00044702,2024-02-14 17:57:43.929347,power_up_bundle,2.99,0,Android
T00007542,P007107,S00044703,2024-03-05 13:21:08.265486,gem_pack_small,1.99,250,Android
T00007543,P007107,S00044705,2024-03-22 22:50:55.964880,power_up_bundle,2.99,0,Android
T00007544,P007107,S00044706,2024-03-22 18:11:41.442839,gem_pack_large,9.99,1600,Android
T00007545,P007108,S00044710,2024-01-25 10:34:09.863195,starter_pack,0.99,100,Android
T00007546,P007114,S00044746,2024-03-27 20:24:50.770318,starter_pack,0.99,100,Android
T00007547,P007115,S00044750,2024-02-10 08:15:20.606470,starter_pack,0.99,100,Android
T00007548,P007115,S00044751,2024-02-10 17:13:25.574532,gem_pack_small,1.99,250,Android
T00007549,P007115,S00044752,2024-02-20 14:24:32.882403,gem_pack_small,1.99,250,Android
T00007550,P007119,S00044775,2024-03-19 19:23:03.765660,gem_pack_large,9.99,1600,iOS
T00007551,P007121,S00044786,2024-03-01 22:24:25.637432,cosmetic_skin,3.99,0,Android
T00007552,P007121,S00044787,2024-03-10 16:45:18.689448,cosmetic_skin,3.99,0,Android
T00007553,P007121,S00044788,2024-03-14 07:27:03.221027,gem_pack_medium,4.99,700,Android
T00007554,P007121,S00044789,2024-03-14 19:20:07.777337,cosmetic_skin,3.99,0,Android
T00007555,P007121,S00044790,2024-03-15 19:07:50.214372,gem_pack_medium,4.99,700,Android
T00007556,P007121,S00044791,2024-03-15 21:13:47.374225,starter_pack,0.99,100,Android
T00007557,P007121,S00044792,2024-03-29 16:26:36.699326,starter_pack,0.99,100,Android
T00007558,P007123,S00044800,2024-02-28 13:24:42.110527,starter_pack,0.99,100,iOS
T00007559,P007123,S00044801,2024-03-02 23:30:16.758538,cosmetic_skin,3.99,0,iOS
T00007560,P007123,S00044802,2024-03-06 21:37:49.282448,starter_pack,0.99,100,iOS
T00007561,P007123,S00044803,2024-03-08 09:28:13.607814,gem_pack_small,1.99,250,iOS
T00007562,P007123,S00044804,2024-03-13 20:12:00.517229,gem_pack_large,9.99,1600,iOS
T00007563,P007129,S00044837,2024-01-28 16:58:31.253345,starter_pack,0.99,100,Android
T00007564,P007129,S00044839,2024-02-02 15:52:42.495612,gem_pack_mega,19.99,3500,Android
T00007565,P007129,S00044843,2024-02-24 13:18:16.103511,cosmetic_skin,3.99,0,Android
T00007566,P007129,S00044844,2024-02-24 19:51:02.871280,gem_pack_medium,4.99,700,Android
T00007567,P007129,S00044845,2024-02-27 14:08:23.904566,starter_pack,0.99,100,Android
T00007568,P007129,S00044846,2024-02-27 19:02:07.220272,cosmetic_skin,3.99,0,Android
T00007569,P007129,S00044847,2024-03-16 17:59:27.415826,gem_pack_small,1.99,250,Android
T00007570,P007129,S00044848,2024-03-21 09:38:30.629594,power_up_bundle,2.99,0,Android
T00007571,P007130,S00044851,2024-02-06 19:36:04.917036,starter_pack,0.99,100,Android
T00007572,P007132,S00044860,2024-03-25 20:14:33.610400,gem_pack_medium,4.99,700,iOS
T00007573,P007134,S00044869,2024-02-22 18:06:12.948854,starter_pack,0.99,100,iOS
T00007574,P007135,S00044873,2024-02-07 15:30:45.901158,gem_pack_small,1.99,250,iOS
T00007575,P007147,S00044950,2024-03-26 12:27:44.717845,starter_pack,0.99,100,Android
T00007576,P007148,S00044954,2024-02-10 17:52:00.994743,cosmetic_skin,3.99,0,iOS
T00007577,P007148,S00044955,2024-02-14 08:19:24.762682,gem_pack_medium,4.99,700,iOS
T00007578,P007148,S00044956,2024-02-14 17:12:31.458705,starter_pack,0.99,100,iOS
T00007579,P007148,S00044957,2024-03-03 21:19:38.816674,gem_pack_small,1.99,250,iOS
T00007580,P007148,S00044958,2024-03-05 20:34:49.531844,starter_pack,0.99,100,iOS
T00007581,P007148,S00044959,2024-03-06 12:29:47.782040,gem_pack_small,1.99,250,iOS
T00007582,P007150,S00044970,2024-03-08 19:58:11.305354,gem_pack_medium,4.99,700,Android
T00007583,P007154,S00044989,2024-01-29 10:37:02.508079,gem_pack_medium,4.99,700,Android
T00007584,P007154,S00044990,2024-02-03 19:46:44.338479,starter_pack,0.99,100,Android
T00007585,P007154,S00044991,2024-02-03 07:00:59.502134,gem_pack_medium,4.99,700,Android
T00007586,P007154,S00044992,2024-02-13 10:39:33.001306,gem_pack_mega,19.99,3500,Android
T00007587,P007154,S00044993,2024-02-13 18:08:36.718752,power_up_bundle,2.99,0,Android
T00007588,P007154,S00044994,2024-03-08 19:44:29.916961,starter_pack,0.99,100,Android
T00007589,P007154,S00044995,2024-03-09 05:37:10.055494,starter_pack,0.99,100,Android
T00007590,P007154,S00044996,2024-03-09 14:13:16.254944,power_up_bundle,2.99,0,Android
T00007591,P007154,S00044997,2024-03-16 17:10:46.026391,starter_pack,0.99,100,Android
T00007592,P007154,S00044998,2024-03-24 03:16:47.509557,cosmetic_skin,3.99,0,Android
T00007593,P007154,S00044999,2024-03-24 06:26:28.806072,gem_pack_medium,4.99,700,Android
T00007594,P007156,S00045007,2024-03-23 20:49:51.505576,starter_pack,0.99,100,Android
T00007595,P007156,S00045008,2024-03-23 18:10:21.087769,gem_pack_small,1.99,250,Android
T00007596,P007156,S00045009,2024-03-26 17:16:04.427327,gem_pack_small,1.99,250,Android
T00007597,P007158,S00045021,2024-01-19 22:29:45.948950,starter_pack,0.99,100,iOS
T00007598,P007158,S00045022,2024-01-23 09:47:21.010965,gem_pack_medium,4.99,700,iOS
T00007599,P007158,S00045023,2024-02-02 08:48:12.975870,power_up_bundle,2.99,0,iOS
T00007600,P007158,S00045024,2024-03-20 21:36:48.935754,gem_pack_small,1.99,250,iOS
T00007601,P007158,S00045025,2024-03-20 18:58:39.188853,starter_pack,0.99,100,iOS
T00007602,P007173,S00045102,2024-03-21 21:04:09.606613,starter_pack,0.99,100,iOS
T00007603,P007174,S00045106,2024-02-25 20:21:22.736776,starter_pack,0.99,100,iOS
T00007604,P007174,S00045107,2024-03-06 07:59:13.388104,gem_pack_small,1.99,250,iOS
T00007605,P007174,S00045108,2024-03-09 17:33:27.984277,starter_pack,0.99,100,iOS
T00007606,P007180,S00045135,2024-02-16 21:23:11.755193,starter_pack,0.99,100,Android
T00007607,P007181,S00045139,2024-03-23 16:44:15.440425,starter_pack,0.99,100,Android
T00007608,P007184,S00045157,2024-03-30 17:49:14.479145,starter_pack,0.99,100,iOS
T00007609,P007190,S00045193,2024-02-10 08:39:32.759844,starter_pack,0.99,100,Android
T00007610,P007191,S00045198,2024-02-20 21:23:39.480026,starter_pack,0.99,100,Android
T00007611,P007194,S00045212,2024-01-11 07:43:52.328831,starter_pack,0.99,100,Android
T00007612,P007194,S00045213,2024-01-12 16:46:10.711179,gem_pack_small,1.99,250,Android
T00007613,P007194,S00045214,2024-01-25 04:06:58.762577,starter_pack,0.99,100,Android
T00007614,P007194,S00045218,2024-02-09 22:40:11.207839,starter_pack,0.99,100,Android
T00007615,P007197,S00045233,2024-02-06 13:50:30.437839,power_up_bundle,2.99,0,Android
T00007616,P007197,S00045234,2024-02-13 19:23:47.050127,gem_pack_small,1.99,250,Android
T00007617,P007197,S00045235,2024-02-29 20:29:28.028969,cosmetic_skin,3.99,0,Android
T00007618,P007197,S00045236,2024-03-10 20:37:51.120430,power_up_bundle,2.99,0,Android
T00007619,P007199,S00045248,2024-02-05 16:42:40.249350,starter_pack,0.99,100,Android
T00007620,P007200,S00045251,2024-03-14 05:06:35.558369,starter_pack,0.99,100,Android
T00007621,P007212,S00045315,2024-02-19 19:04:27.940693,gem_pack_small,1.99,250,iOS
T00007622,P007213,S00045321,2024-01-20 12:19:54.824361,gem_pack_small,1.99,250,Android
T00007623,P007213,S00045322,2024-01-20 01:47:12.293372,starter_pack,0.99,100,Android
T00007624,P007213,S00045323,2024-01-24 20:12:11.425955,gem_pack_small,1.99,250,Android
T00007625,P007213,S00045324,2024-01-24 18:20:01.348331,gem_pack_mega,19.99,3500,Android
T00007626,P007213,S00045325,2024-02-02 19:18:00.569846,gem_pack_small,1.99,250,Android
T00007627,P007213,S00045326,2024-02-10 21:28:08.566010,gem_pack_small,1.99,250,Android
T00007628,P007213,S00045327,2024-02-10 07:32:37.218730,gem_pack_small,1.99,250,Android
T00007629,P007213,S00045328,2024-02-14 18:19:28.371039,starter_pack,0.99,100,Android
T00007630,P007213,S00045329,2024-02-14 09:24:14.916320,cosmetic_skin,3.99,0,Android
T00007631,P007213,S00045330,2024-02-20 19:05:55.164874,gem_pack_large,9.99,1600,Android
T00007632,P007213,S00045331,2024-02-20 16:47:55.152039,gem_pack_medium,4.99,700,Android
T00007633,P007213,S00045332,2024-03-18 16:57:01.989872,starter_pack,0.99,100,Android
T00007634,P007213,S00045333,2024-03-18 09:20:05.610259,cosmetic_skin,3.99,0,Android
T00007635,P007214,S00045337,2024-03-02 23:01:57.113941,starter_pack,0.99,100,iOS
T00007636,P007214,S00045338,2024-03-07 17:45:32.939552,power_up_bundle,2.99,0,iOS
T00007637,P007218,S00045359,2024-02-19 17:28:39.150426,power_up_bundle,2.99,0,iOS
T00007638,P007218,S00045360,2024-02-26 05:47:33.782768,starter_pack,0.99,100,iOS
T00007639,P007218,S00045361,2024-03-09 12:51:27.248253,starter_pack,0.99,100,iOS
T00007640,P007226,S00045413,2024-01-30 18:24:45.742409,starter_pack,0.99,100,Android
T00007641,P007226,S00045414,2024-02-12 12:39:07.211208,power_up_bundle,2.99,0,Android
T00007642,P007226,S00045415,2024-02-18 17:32:46.526171,starter_pack,0.99,100,Android
T00007643,P007229,S00045428,2024-01-27 07:04:33.159350,starter_pack,0.99,100,iOS
T00007644,P007230,S00045430,2024-03-15 07:53:53.203114,starter_pack,0.99,100,iOS
T00007645,P007235,S00045458,2024-03-07 06:32:18.943080,gem_pack_small,1.99,250,Android
T00007646,P007235,S00045459,2024-03-11 20:36:21.917920,starter_pack,0.99,100,Android
T00007647,P007235,S00045460,2024-03-25 13:55:12.895764,cosmetic_skin,3.99,0,Android
T00007648,P007238,S00045477,2024-03-21 15:13:56.760321,starter_pack,0.99,100,iOS
T00007649,P007239,S00045481,2024-01-27 10:24:12.725982,starter_pack,0.99,100,iOS
T00007650,P007239,S00045482,2024-01-29 12:46:04.223772,gem_pack_medium,4.99,700,iOS
T00007651,P007239,S00045483,2024-02-05 18:41:33.874749,starter_pack,0.99,100,iOS
T00007652,P007239,S00045484,2024-02-17 09:59:30.385201,power_up_bundle,2.99,0,iOS
T00007653,P007242,S00045499,2024-02-10 18:41:41.702892,gem_pack_medium,4.99,700,Android
T00007654,P007242,S00045500,2024-02-10 07:04:58.653772,gem_pack_mega,19.99,3500,Android
T00007655,P007242,S00045501,2024-02-10 17:32:50.182562,gem_pack_medium,4.99,700,Android
T00007656,P007242,S00045502,2024-02-13 21:37:58.374578,gem_pack_large,9.99,1600,Android
T00007657,P007242,S00045503,2024-02-13 22:39:05.474840,gem_pack_medium,4.99,700,Android
T00007658,P007242,S00045504,2024-02-22 22:44:07.072570,gem_pack_mega,19.99,3500,Android
T00007659,P007242,S00045505,2024-02-22 17:53:52.602646,gem_pack_large,9.99,1600,Android
T00007660,P007242,S00045506,2024-02-22 03:42:22.111098,gem_pack_small,1.99,250,Android
T00007661,P007242,S00045507,2024-02-22 19:24:36.020413,cosmetic_skin,3.99,0,Android
T00007662,P007253,S00045562,2024-01-22 18:08:51.704648,starter_pack,0.99,100,iOS
T00007663,P007253,S00045563,2024-02-05 19:22:59.651041,gem_pack_small,1.99,250,iOS
T00007664,P007253,S00045564,2024-02-26 13:52:43.305181,power_up_bundle,2.99,0,iOS
T00007665,P007255,S00045575,2024-01-04 21:04:45.231717,gem_pack_mega,19.99,3500,iOS
T00007666,P007255,S00045576,2024-01-04 15:05:15.630616,gem_pack_medium,4.99,700,iOS
T00007667,P007255,S00045577,2024-01-04 09:18:30.207843,gem_pack_mega,19.99,3500,iOS
T00007668,P007255,S00045578,2024-01-05 06:53:41.795987,gem_pack_small,1.99,250,iOS
T00007669,P007255,S00045579,2024-01-05 09:17:27.493891,gem_pack_small,1.99,250,iOS
T00007670,P007255,S00045580,2024-01-09 08:52:49.352758,gem_pack_mega,19.99,3500,iOS
T00007671,P007255,S00045581,2024-01-09 13:18:16.096875,power_up_bundle,2.99,0,iOS
T00007672,P007255,S00045582,2024-02-08 20:17:15.580316,gem_pack_small,1.99,250,iOS
T00007673,P007255,S00045583,2024-02-08 16:21:42.793861,power_up_bundle,2.99,0,iOS
T00007674,P007255,S00045584,2024-02-08 21:56:38.135738,gem_pack_large,9.99,1600,iOS
T00007675,P007255,S00045585,2024-02-08 21:08:02.086124,cosmetic_skin,3.99,0,iOS
T00007676,P007255,S00045586,2024-02-21 08:07:41.192166,gem_pack_medium,4.99,700,iOS
T00007677,P007255,S00045587,2024-02-21 20:21:04.550142,cosmetic_skin,3.99,0,iOS
T00007678,P007255,S00045588,2024-02-21 22:38:38.642199,gem_pack_mega,19.99,3500,iOS
T00007679,P007255,S00045589,2024-02-26 17:32:39.036335,starter_pack,0.99,100,iOS
T00007680,P007255,S00045590,2024-02-26 12:19:28.267178,gem_pack_mega,19.99,3500,iOS
T00007681,P007255,S00045591,2024-02-26 14:58:33.385043,power_up_bundle,2.99,0,iOS
T00007682,P007255,S00045592,2024-02-26 13:38:08.892309,gem_pack_small,1.99,250,iOS
T00007683,P007255,S00045593,2024-03-26 20:25:15.185987,gem_pack_mega,19.99,3500,iOS
T00007684,P007255,S00045594,2024-03-26 15:14:41.511291,power_up_bundle,2.99,0,iOS
T00007685,P007257,S00045603,2024-01-12 20:29:55.660772,power_up_bundle,2.99,0,iOS
T00007686,P007257,S00045604,2024-02-07 22:18:25.892979,power_up_bundle,2.99,0,iOS
T00007687,P007257,S00045605,2024-02-16 20:27:38.882870,gem_pack_small,1.99,250,iOS
T00007688,P007257,S00045606,2024-02-16 14:30:23.774379,power_up_bundle,2.99,0,iOS
T00007689,P007257,S00045607,2024-02-22 19:42:47.876965,cosmetic_skin,3.99,0,iOS
T00007690,P007257,S00045608,2024-02-22 12:23:56.176972,starter_pack,0.99,100,iOS
T00007691,P007257,S00045609,2024-03-08 14:42:19.195022,gem_pack_large,9.99,1600,iOS
T00007692,P007263,S00045641,2024-02-29 14:06:08.310322,gem_pack_small,1.99,250,Android
T00007693,P007263,S00045642,2024-03-09 15:32:47.560980,starter_pack,0.99,100,Android
T00007694,P007263,S00045643,2024-03-19 09:22:01.951580,starter_pack,0.99,100,Android
T00007695,P007263,S00045644,2024-03-25 19:56:54.520525,starter_pack,0.99,100,Android
T00007696,P007264,S00045647,2024-03-02 21:15:05.109878,gem_pack_small,1.99,250,Android
T00007697,P007268,S00045670,2024-03-05 07:17:47.072526,starter_pack,0.99,100,Android
T00007698,P007268,S00045671,2024-03-07 14:51:26.968762,starter_pack,0.99,100,Android
T00007699,P007268,S00045672,2024-03-20 16:54:39.525768,power_up_bundle,2.99,0,Android
T00007700,P007269,S00045676,2024-02-15 19:11:51.453855,starter_pack,0.99,100,Android
T00007701,P007269,S00045677,2024-02-17 17:41:53.266238,starter_pack,0.99,100,Android
T00007702,P007269,S00045678,2024-02-17 10:03:23.739459,power_up_bundle,2.99,0,Android
T00007703,P007269,S00045679,2024-02-25 16:14:58.958973,cosmetic_skin,3.99,0,Android
T00007704,P007269,S00045680,2024-02-27 23:00:06.847133,cosmetic_skin,3.99,0,Android
T00007705,P007269,S00045681,2024-02-27 20:44:44.253333,starter_pack,0.99,100,Android
T00007706,P007269,S00045682,2024-03-04 17:59:58.571795,gem_pack_small,1.99,250,Android
T00007707,P007269,S00045683,2024-03-27 23:38:20.104389,gem_pack_small,1.99,250,Android
T00007708,P007269,S00045684,2024-03-27 10:16:19.540163,starter_pack,0.99,100,Android
T00007709,P007270,S00045688,2024-02-24 21:53:36.688695,power_up_bundle,2.99,0,Android
T00007710,P007270,S00045689,2024-02-27 06:35:23.598804,gem_pack_small,1.99,250,Android
T00007711,P007271,S00045695,2024-03-12 21:43:11.390983,power_up_bundle,2.99,0,iOS
T00007712,P007272,S00045699,2024-02-18 09:35:38.322788,gem_pack_medium,4.99,700,Android
T00007713,P007272,S00045700,2024-02-22 15:21:40.066814,starter_pack,0.99,100,Android
T00007714,P007273,S00045703,2024-03-30 23:26:28.492784,gem_pack_small,1.99,250,Android
T00007715,P007276,S00045716,2024-03-10 20:36:00.959637,gem_pack_small,1.99,250,iOS
T00007716,P007276,S00045717,2024-03-18 10:18:20.808374,starter_pack,0.99,100,iOS
T00007717,P007276,S00045718,2024-03-27 06:59:15.578416,starter_pack,0.99,100,iOS
T00007718,P007276,S00045719,2024-03-30 22:38:00.430709,gem_pack_large,9.99,1600,iOS
T00007719,P007283,S00045757,2024-02-01 21:45:01.397955,gem_pack_small,1.99,250,Android
T00007720,P007283,S00045758,2024-02-18 19:35:19.594489,starter_pack,0.99,100,Android
T00007721,P007283,S00045759,2024-02-18 15:39:12.082250,starter_pack,0.99,100,Android
T00007722,P007283,S00045760,2024-02-29 21:02:46.414230,gem_pack_medium,4.99,700,Android
T00007723,P007283,S00045761,2024-03-03 15:36:37.113440,gem_pack_medium,4.99,700,Android
T00007724,P007285,S00045766,2024-03-30 08:14:42.055237,starter_pack,0.99,100,Android
T00007725,P007299,S00045846,2024-02-23 01:32:35.331307,gem_pack_small,1.99,250,Android
T00007726,P007302,S00045860,2024-02-16 21:02:02.574107,gem_pack_medium,4.99,700,Android
T00007727,P007302,S00045861,2024-02-18 17:32:31.339601,starter_pack,0.99,100,Android
T00007728,P007302,S00045862,2024-03-01 12:05:27.879228,starter_pack,0.99,100,Android
T00007729,P007303,S00045867,2024-01-22 14:17:41.220050,gem_pack_large,9.99,1600,Android
T00007730,P007303,S00045868,2024-02-23 13:51:55.026594,gem_pack_small,1.99,250,Android
T00007731,P007304,S00045873,2024-02-04 14:24:14.437142,gem_pack_small,1.99,250,Android
T00007732,P007304,S00045874,2024-02-06 11:35:47.894371,gem_pack_small,1.99,250,Android
T00007733,P007304,S00045876,2024-02-15 18:46:33.351302,starter_pack,0.99,100,Android
T00007734,P007304,S00045877,2024-02-17 17:01:29.383712,starter_pack,0.99,100,Android
T00007735,P007306,S00045885,2024-03-10 21:14:25.021954,starter_pack,0.99,100,Android
T00007736,P007306,S00045886,2024-03-18 06:46:02.510519,power_up_bundle,2.99,0,Android
T00007737,P007306,S00045887,2024-03-22 17:27:57.766671,starter_pack,0.99,100,Android
T00007738,P007313,S00045936,2024-02-20 07:58:06.035076,gem_pack_small,1.99,250,iOS
T00007739,P007313,S00045937,2024-02-20 23:26:42.920445,gem_pack_small,1.99,250,iOS
T00007740,P007313,S00045938,2024-03-04 14:59:23.874745,gem_pack_medium,4.99,700,iOS
T00007741,P007313,S00045939,2024-03-09 08:28:14.101677,gem_pack_small,1.99,250,iOS
T00007742,P007317,S00045956,2024-03-10 15:18:15.994081,gem_pack_small,1.99,250,Android
T00007743,P007317,S00045957,2024-03-10 16:21:55.985146,starter_pack,0.99,100,Android
T00007744,P007317,S00045958,2024-03-21 14:19:52.369756,gem_pack_small,1.99,250,Android
T00007745,P007317,S00045959,2024-03-21 18:59:16.796843,starter_pack,0.99,100,Android
T00007746,P007317,S00045960,2024-03-23 19:46:57.530555,starter_pack,0.99,100,Android
T00007747,P007317,S00045961,2024-03-23 12:38:42.359918,power_up_bundle,2.99,0,Android
T00007748,P007319,S00045975,2024-03-06 22:22:43.067482,starter_pack,0.99,100,Android
T00007749,P007322,S00045989,2024-02-06 07:48:31.458662,starter_pack,0.99,100,iOS
T00007750,P007325,S00046003,2024-02-22 21:31:52.851802,starter_pack,0.99,100,iOS
T00007751,P007326,S00046007,2024-01-20 09:31:55.001053,power_up_bundle,2.99,0,iOS
T00007752,P007326,S00046008,2024-01-24 19:24:51.964837,starter_pack,0.99,100,iOS
T00007753,P007326,S00046009,2024-01-27 11:24:34.757682,gem_pack_mega,19.99,3500,iOS
T00007754,P007326,S00046010,2024-01-27 19:40:32.681971,cosmetic_skin,3.99,0,iOS
T00007755,P007326,S00046011,2024-01-28 11:28:32.764509,starter_pack,0.99,100,iOS
T00007756,P007330,S00046034,2024-02-29 13:44:24.385072,cosmetic_skin,3.99,0,Android
T00007757,P007330,S00046035,2024-03-12 21:44:29.572556,power_up_bundle,2.99,0,Android
T00007758,P007334,S00046059,2024-01-07 19:04:56.689380,power_up_bundle,2.99,0,iOS
T00007759,P007334,S00046060,2024-01-07 13:55:42.137132,starter_pack,0.99,100,iOS
T00007760,P007334,S00046061,2024-01-19 21:47:49.381045,gem_pack_medium,4.99,700,iOS
T00007761,P007334,S00046062,2024-01-19 12:42:00.097267,starter_pack,0.99,100,iOS
T00007762,P007338,S00046083,2024-03-23 07:25:27.028520,starter_pack,0.99,100,iOS
T00007763,P007338,S00046084,2024-03-23 19:56:06.332238,gem_pack_small,1.99,250,iOS
T00007764,P007344,S00046123,2024-02-12 22:04:48.763701,gem_pack_small,1.99,250,Android
T00007765,P007344,S00046125,2024-02-26 09:31:29.024738,power_up_bundle,2.99,0,Android
T00007766,P007347,S00046137,2024-02-05 14:17:26.171778,gem_pack_small,1.99,250,iOS
